1988,Canada,Household furnishings and equipment,83.0
1988,Newfoundland and Labrador,Household furnishings and equipment,91.7
1988,Prince Edward Island,Household furnishings and equipment,83.0
1988,Nova Scotia,Household furnishings and equipment,95.0
1988,New Brunswick,Household furnishings and equipment,91.1
1988,Quebec,Household furnishings and equipment,78.9
1988,Ontario,Household furnishings and equipment,84.9
1988,Manitoba,Household furnishings and equipment,76.9
1988,Saskatchewan,Household furnishings and equipment,86.6
1988,Alberta,Household furnishings and equipment,86.4
1988,British Columbia,Household furnishings and equipment,79.8
1988,Canada,Household furnishings and equipment,83.2
1988,Newfoundland and Labrador,Household furnishings and equipment,90.8
1988,Prince Edward Island,Household furnishings and equipment,83.5
1988,Nova Scotia,Household furnishings and equipment,94.2
1988,New Brunswick,Household furnishings and equipment,90.7
1988,Quebec,Household furnishings and equipment,80.3
1988,Ontario,Household furnishings and equipment,84.6
1988,Manitoba,Household furnishings and equipment,79.3
1988,Saskatchewan,Household furnishings and equipment,86.6
1988,Alberta,Household furnishings and equipment,85.8
1988,British Columbia,Household furnishings and equipment,79.7
1988,Canada,Household furnishings and equipment,84.3
1988,Newfoundland and Labrador,Household furnishings and equipment,91.0
1988,Prince Edward Island,Household furnishings and equipment,84.7
1988,Nova Scotia,Household furnishings and equipment,95.5
1988,New Brunswick,Household furnishings and equipment,93.6
1988,Quebec,Household furnishings and equipment,81.6
1988,Ontario,Household furnishings and equipment,85.8
1988,Manitoba,Household furnishings and equipment,78.0
1988,Saskatchewan,Household furnishings and equipment,86.8
1988,Alberta,Household furnishings and equipment,87.9
1988,British Columbia,Household furnishings and equipment,80.3
1988,Canada,Household furnishings and equipment,84.0
1988,Newfoundland and Labrador,Household furnishings and equipment,93.4
1988,Prince Edward Island,Household furnishings and equipment,85.4
1988,Nova Scotia,Household furnishings and equipment,96.0
1988,New Brunswick,Household furnishings and equipment,93.4
1988,Quebec,Household furnishings and equipment,81.0
1988,Ontario,Household furnishings and equipment,85.7
1988,Manitoba,Household furnishings and equipment,79.7
1988,Saskatchewan,Household furnishings and equipment,85.5
1988,Alberta,Household furnishings and equipment,86.7
1988,British Columbia,Household furnishings and equipment,79.2
1988,Canada,Household furnishings and equipment,84.9
1988,Newfoundland and Labrador,Household furnishings and equipment,89.9
1988,Prince Edward Island,Household furnishings and equipment,85.2
1988,Nova Scotia,Household furnishings and equipment,92.9
1988,New Brunswick,Household furnishings and equipment,93.7
1988,Quebec,Household furnishings and equipment,81.7
1988,Ontario,Household furnishings and equipment,87.0
1988,Manitoba,Household furnishings and equipment,79.7
1988,Saskatchewan,Household furnishings and equipment,88.4
1988,Alberta,Household furnishings and equipment,87.6
1988,British Columbia,Household furnishings and equipment,80.2
1988,Canada,Household furnishings and equipment,84.6
1988,Newfoundland and Labrador,Household furnishings and equipment,94.4
